study,colony,cca,date,doy,adult.num,pupae.num,larvae.num,eggs.num,queen,honey.cells,honey.kg,pollen.cells,pollen.g
LSCFS_2016_2,H7,CCA7,10/28/2016,302,11124,1376,1892,1376,1,73100,36.55,4472,1028.56
LSCFS_2016_2,H7,CCA8,3/7/2017,66,16155,15480,6364,3956,1,38184,19.092,7224,1661.52
LSCFS_2016_2,H7,CCA9,4/5/2017,95,26273,17200,10148,7912,1,25112,12.556,13244,3046.12
LSCFS_2016_2,I1,CCA1,6/8/2016,160,9503,24424,11180,4988,1,14965,7.4825,7052,1621.96
LSCFS_2016_2,I1,CCA2,6/28/2016,180,9950,20296,8600,6192,1,40592,20.296,6880,1582.4
LSCFS_2016_2,I1,CCA3,7/25/2016,207,8329,22188,10320,5676,1,47988,23.994,17200,3956
LSCFS_2016_2,I1,CCA4,8/15/2016,228,3075,18232,8084,1548,1,111456,55.728,2580,593.4
LSCFS_2016_2,I1,CCA5,9/14/2016,258,2460,13760,8256,2580,1,87548,43.774,3784,870.32
LSCFS_2016_2,I1,CCA6,10/4/2016,278,2907,7224,4988,3612,1,106124,53.062,1548,356.04
LSCFS_2016_2,I1,CCA7,10/28/2016,302,7938,1032,2236,1376,1,112832,56.416,344,79.12
LSCFS_2016_2,I1,CCA8,3/7/2017,66,10901,18404,8600,11524,1,87032,43.516,5332,1226.36
LSCFS_2016_2,I1,CCA9,4/5/2017,95,31472,23048,17028,13244,1,37152,18.576,13932,3204.36
LSCFS_2016_2,I5,CCA1,6/8/2016,160,9279,21500,10320,6708,1,29068,14.534,7568,1740.64
LSCFS_2016_2,I5,CCA2,6/28/2016,180,7770,14104,5848,4644,1,70004,35.002,5676,1305.48
LSCFS_2016_2,I5,CCA3,7/25/2016,207,5870,18060,8772,5504,1,74304,37.152,11696,2690.08
LSCFS_2016_2,I5,CCA4,8/15/2016,228,4081,17200,11008,4300,1,100448,50.224,4644,1068.12
LSCFS_2016_2,I5,CCA5,9/14/2016,258,2012,8600,10148,5160,1,93396,46.698,4128,949.44
LSCFS_2016_2,I5,CCA6,10/4/2016,278,3354,5676,4644,5848,1,108188,54.094,2924,672.52
LSCFS_2016_2,I5,CCA7,10/28/2016,302,8888,1032,1376,1376,1,104060,52.03,1032,237.36
LSCFS_2016_2,I5,CCA8,3/7/2017,66,13863,16168,8256,6880,1,77916,38.958,4816,1107.68
LSCFS_2016_2,I5,CCA9,4/5/2017,95,26497,23564,12040,10320,1,30788,15.394,13416,3085.68
LSCFS_2016_2,J2,CCA1,6/8/2016,160,9168,21156,9460,7912,1,9976,4.988,9288,2136.24
LSCFS_2016_2,J2,CCA2,6/28/2016,180,23254,17372,6536,7740,1,55900,27.95,8944,2057.12
LSCFS_2016_2,J2,CCA3,7/25/2016,207,29012,14792,4644,6536,1,72756,36.378,17200,3956
LSCFS_2016_2,J2,CCA4,8/15/2016,228,28174,12900,5332,5676,1,90472,45.236,11180,2571.4
LSCFS_2016_2,J2,CCA5,9/14/2016,258,17664,8772,3440,3096,1,73788,36.894,3956,909.88
LSCFS_2016_2,J2,CCA6,10/4/2016,278,19956,9460,6364,3956,1,70864,35.432,8600,1978
LSCFS_2016_2,J2,CCA7,10/28/2016,302,11963,0,0,0,0,71036,35.518,2236,514.28
LSCFS_2016_2,J2,CCA8,3/7/2017,66,23925,21156,13244,7568,1,33368,16.684,17200,3956
LSCFS_2016_2,J2,CCA9,4/5/2017,95,42764,11180,11696,0,0,25112,12.556,3268,751.64
LSCFS_2016_2,J6,CCA1,6/8/2016,160,9000,21672,10320,7568,1,14620,7.31,6192,1424.16
LSCFS_2016_2,J6,CCA2,6/28/2016,180,24428,22876,9288,9288,1,52288,26.144,8600,1978
LSCFS_2016_2,J6,CCA3,7/25/2016,207,31584,20296,9460,7052,1,68800,34.4,17028,3916.44
LSCFS_2016_2,J6,CCA4,8/15/2016,228,30130,20124,7224,5160,1,96664,48.332,7052,1621.96
LSCFS_2016_2,J6,CCA5,9/14/2016,258,19341,6880,6020,4644,1,73272,36.636,3268,751.64
LSCFS_2016_2,J6,CCA6,10/4/2016,278,16099,9632,3956,5160,1,80152,40.076,4472,1028.56
LSCFS_2016_2,J6,CCA7,10/28/2016,302,10118,1376,2408,1376,1,84452,42.226,172,39.56
LSCFS_2016_2,K3,CCA1,6/8/2016,160,8720,21500,12040,1720,1,16684,8.342,6708,1542.84
LSCFS_2016_2,K3,CCA2,6/28/2016,180,8609,19436,8084,7052,1,35948,17.974,9288,2136.24
LSCFS_2016_2,K3,CCA3,7/25/2016,207,3801,16168,4816,0,0,59856,29.928,15652,3599.96
LSCFS_2016_2,K3,CCA4,8/15/2016,228,4360,9116,9460,8428,1,59512,29.756,7224,1661.52
LSCFS_2016_2,K3,CCA5,9/14/2016,258,3410,9804,13588,4128,1,45580,22.79,6364,1463.72
LSCFS_2016_2,K3,CCA6,10/4/2016,278,4919,16340,9116,3784,1,59512,29.756,6536,1503.28
LSCFS_2016_2,K3,CCA7,10/28/2016,302,13528,688,1032,860,1,67768,33.884,3612,830.76
LSCFS_2016_2,K3,CCA8,3/7/2017,66,13975,20296,13072,5160,1,35088,17.544,14792,3402.16
LSCFS_2016_2,K3,CCA9,4/5/2017,95,33372,15824,8772,0,0,23392,11.696,4988,1147.24
LSCFS_2016_2,K8,CCA1,6/8/2016,160,8497,13588,8256,4472,1,6708,3.354,3956,909.88
LSCFS_2016_2,K8,CCA2,6/28/2016,180,5925,14792,5160,3612,1,19436,9.718,8772,2017.56
LSCFS_2016_2,K8,CCA3,7/25/2016,207,4863,17716,11008,3268,1,29240,14.62,17200,3956
LSCFS_2016_2,K8,CCA4,8/15/2016,228,3019,13416,7912,4644,1,57104,28.552,6364,1463.72
LSCFS_2016_2,K8,CCA5,9/14/2016,258,2236,9288,7224,2408,1,54696,27.348,7568,1740.64
LSCFS_2016_2,K8,CCA6,10/4/2016,278,3298,6364,2580,2064,1,58136,29.068,4300,989
LSCFS_2016_2,K8,CCA7,10/28/2016,302,7882,344,0,1032,1,62092,31.046,5160,1186.8
LSCFS_2016_2,K8,CCA8,3/7/2017,66,14590,18748,9116,8772,1,34056,17.028,19264,4430.72
LSCFS_2016_2,K8,CCA9,4/5/2017,95,26329,9116,1204,0,0,15996,7.998,32680,7516.4
LSCFS_2016_2,L4,CCA1,6/8/2016,160,8385,19952,8256,3956,1,27348,13.674,1548,356.04
LSCFS_2016_2,L4,CCA2,6/28/2016,180,21801,17200,10492,6020,1,60888,30.444,5160,1186.8
LSCFS_2016_2,L4,CCA3,7/25/2016,207,29571,16168,8772,4472,1,62780,31.39,14620,3362.6
LSCFS_2016_2,L4,CCA4,8/15/2016,228,31025,15652,9460,3612,1,83592,41.796,6880,1582.4
LSCFS_2016_2,L4,CCA5,9/14/2016,258,20012,9976,6536,1892,1,76712,38.356,1204,276.92
LSCFS_2016_2,L4,CCA6,10/4/2016,278,20292,4816,4816,3268,1,82216,41.108,3784,870.32
LSCFS_2016_2,L4,CCA7,10/28/2016,302,14758,0,0,0,0,85484,42.742,344,79.12
LSCFS_2016_2,L4,CCA8,3/7/2017,66,22304,21500,13072,7740,1,53320,26.66,10492,2413.16
LSCFS_2016_2,L4,CCA9,4/5/2017,95,49919,15136,5676,0,0,24424,12.212,52288,12026.24
LSCFS_2016_2,L6,CCA1,6/8/2016,160,8217,19608,8944,6020,1,29412,14.706,4816,1107.68
LSCFS_2016_2,L6,CCA2,6/28/2016,180,23813,19436,6708,5676,1,65016,32.508,7396,1701.08
LSCFS_2016_2,L6,CCA3,7/25/2016,207,29795,17028,6536,5848,1,71896,35.948,18920,4351.6
LSCFS_2016_2,L6,CCA4,8/15/2016,228,30577,15824,7568,6020,1,101136,50.568,12900,2967
LSCFS_2016_2,L6,CCA5,9/14/2016,258,23031,0,6192,5504,1,81184,40.592,6880,1582.4
LSCFS_2016_2,L6,CCA6,10/4/2016,278,18056,11008,1548,2752,1,88236,44.118,3784,870.32
LSCFS_2016_2,L6,CCA7,10/28/2016,302,9503,0,0,1032,1,75336,37.668,172,39.56
LSCFS_2016_2,L6,CCA8,3/7/2017,66,8720,8944,3612,4128,1,39216,19.608,4644,1068.12
LSCFS_2016_2,L6,CCA9,4/5/2017,95,13192,0,0,0,0,0,0,12384,2848.32
